sample_id,office_app,declared_purpose,macro_length_lines,module_count,comment_ratio,has_digital_signature,external_link_count,autoexec_event_count,shell_call_count,createobject_count,wscript_keyword_count,powershell_keyword_count,url_count,file_write_keyword_count,registry_keyword_count,process_keyword_count,vba_stomping_indicator,chr_function_count,string_concat_count,base64_like_string_count,hex_string_count,long_string_count,suspicious_keyword_count,entropy_score,obfuscation_score,sandbox_process_created,sandbox_network_attempt,sandbox_file_modified,sandbox_registry_modified,on_error_resume_next_count,eqv_operator_count,dead_code_loop_count,line_continuation_count,document_property_access_count,showwindow_keyword_count,dynamic_createobject_indicator,random_identifier_obfuscation_score,static_risk_score,sandbox_risk_score,final_risk_score,evidence_score,label,label_text,split,source_type,source_file,sha256,variant_intensity
real_benign_macrosreales_13412_13412,Excel,downloader_like,1535,2,0.131,0,4,0,0,0,0,0,4,0,0,0,0,5,61,0,0,72,4,4.972,100.0,0,1,0,0,1,0,0,6,0,0,0,31.43,100.0,22.0,78.16,77.64,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,44cfbd59917afe945f4a7748d6399b0cce408dfae170a78f5e74b6d07b14eb61,
real_benign_macrosreales_09055_09055,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,8d618e1b54fc74c2927258f305eef20907122b8437dc5518aa379eebf9de6670,
real_benign_macrosreales_09404_09404,Excel,downloader_like,335,1,0.403,0,5,0,0,0,0,0,5,0,0,0,0,0,50,0,0,11,5,4.951,85.51,0,1,0,0,0,0,0,6,0,0,0,6.89,100.0,22.0,78.16,69.23,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,2a2c55db0c8ddeb317baf844691e4577431fa1ec9f602407db4d6151f738f722,
real_benign_macrosreales_10610_10610,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,07ea0b200ebc65670189fa5259c4f961c0b0a8a85c35c61eb7c9cb9cdcc55dfa,
real_benign_macrosreales_13251_13251,Excel,downloader_like,278,1,0.371,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,9,5,5.046,70.57,0,1,0,0,0,0,0,6,0,0,0,7.06,95.12,22.0,74.64,64.09,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,2c7f0f0b0a1a5f084c295954c2d9465b7aa5411884552608b0ef1232d79857f7,
real_benign_macrosreales_10648_10648,Excel,downloader_like,278,1,0.371,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,9,5,5.046,70.57,0,1,0,0,0,0,0,6,0,0,0,7.06,95.12,22.0,74.64,64.09,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,38132ee8429b9510e8f531afe089f3d561c189994493559b0f17fbddd112e32c,
final_variant_gray_0031,Excel,downloader_like,1650,3,0.168,0,10,0,0,1,0,0,10,0,0,0,0,4,152,0,0,52,10,5.009,75.0,0,1,0,0,0,0,0,17,0,0,0,15.32,70.0,22.0,78.16,59.02,1,baja_sospecha,train,final_targeted_gray_variant,real_macros\macrosreales.csv,223145c711471ed541413fee482c946f70e4116ade600cbad457ba56e55f576e,
real_benign_macrosreales_06196_06196,Excel,obfuscated_loader_like,475,2,0.072,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,18,0,4.775,77.45,0,0,0,0,0,0,0,3,0,0,0,33.28,38.03,0.0,27.38,37.24,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,040ce726428156401a0b193e1fa4b9f7dff706b8d8e8d0a6bc65d33c0fed4fee,
real_benign_macrosreales_13018_13018,Word,obfuscated_loader_like,306,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,77.35,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,39915a07d8b5bf984c5537bd17666b28439fc54a7abad463f4626866ce57e985,
real_benign_macrosreales_05015_05015,Excel,obfuscated_loader_like,356,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,31,14,0,0,12,0,4.6,100.0,0,0,0,0,5,0,0,0,0,0,0,19.95,64.87,0.0,46.71,53.85,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,07636c48ecd3d630589cb4bbf1eed31f444bdafaea4c1874d91436e737fb1016,
real_benign_macrosreales_09254_09254,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,457a1aa53ca86f62a135f897bec0f66deacdbb197538a14e224e26775fff6da9,
real_benign_macrosreales_05369_05369,Word,obfuscated_loader_like,306,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,77.35,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,95afb3c4e9543ae53e5c1957768b0318cc127759562ac75f6f47d1282526121b,
real_benign_macrosreales_05933_05933,Excel,downloader_like,278,1,0.371,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,9,5,5.046,70.57,0,1,0,0,0,0,0,6,0,0,0,7.06,95.12,22.0,74.64,64.09,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,2f9103561d65aaa6d5d9e284d2e59ff234fa53543343c3aab2d82a97916c5c15,
real_benign_macrosreales_07170_07170,Excel,obfuscated_loader_like,1360,2,0.107,0,0,0,0,1,0,0,0,0,0,0,0,36,75,0,0,76,0,4.747,100.0,0,0,0,0,10,0,0,49,0,0,0,26.83,85.65,0.0,61.67,62.16,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,0616a3dce42cf0befca1dda1e6c600a86d9db0e6e2f3827ae590dbde5675d9f0,
real_benign_macrosreales_09376_09376,Excel,downloader_like,335,1,0.403,0,5,0,0,0,0,0,5,0,0,0,0,0,50,0,0,11,5,4.951,85.51,0,1,0,0,0,0,0,6,0,0,0,6.89,100.0,22.0,78.16,69.23,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,eb395ecd673bb8a41f02a357fffb02113ac2dab29dcc86595665d8403d334050,
real_benign_macrosreales_05731_05731,Word,obfuscated_loader_like,391,1,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,4.616,98.91,0,0,0,0,5,0,0,0,0,0,0,18.59,63.55,0.0,45.75,47.02,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,910ad90eed4d4aaf0d328ab5b251b017a0be5fd09dbd37b787ae9447886c9771,
final_variant_gray_0041,Excel,downloader_like,1032,2,0.168,0,4,0,0,0,0,0,4,0,0,0,0,1,253,0,0,79,4,5.041,75.0,0,1,0,0,0,0,0,5,0,0,0,20.94,70.0,22.0,77.8,57.11,1,baja_sospecha,train,final_targeted_gray_variant,real_macros\macrosreales.csv,f7dac75a459363da8fe16163fd4f2da8996ae2aa42d09476efdf6a65fd36a0ce,
real_benign_macrosreales_06431_06431,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,6028070fb517e0419288ba3420e30bb6de5663452c3ea14a3c6ebb9f1855749f,
final_variant_gray_0112,Excel,downloader_like,335,1,0.403,0,5,0,0,1,0,0,5,0,0,0,0,0,53,0,0,13,5,4.951,75.0,0,1,0,0,0,0,0,6,0,0,0,6.89,70.0,22.0,78.16,55.51,1,baja_sospecha,train,final_targeted_gray_variant,real_macros\macrosreales.csv,f3575d9459f09358c8d86c3a756cb88873f62bdbe805b67d8f85efdf51448101,
real_benign_macrosreales_11478_11478,Excel,obfuscated_loader_like,474,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,5,27,0,0,15,1,4.799,85.43,0,0,0,0,0,0,0,5,0,0,0,32.93,53.34,0.0,38.41,44.79,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,202f7af2ce1bc9b758d915c6a02dc375cd666ab2f5e6c35f5ec518f3d5887827,
real_benign_macrosreales_07290_07290,Excel,obfuscated_loader_like,507,1,0.081,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,18,0,4.78,73.12,0,0,0,0,0,0,0,2,0,0,0,31.21,35.66,0.0,25.67,35.26,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,56d75dd8997d6c457fe13aa93b6117ce0db69e38928c04274cd32020628f5a18,
real_benign_macrosreales_14827_14827,Excel,downloader_like,278,1,0.371,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,9,5,5.046,70.57,0,1,0,0,0,0,0,6,0,0,0,7.06,95.12,22.0,74.64,64.09,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,0406416b9dae15d9aa941d0a894c39ed4a52c3612ea671f18c81df1e64c58faa,
real_benign_macrosreales_13402_13402,Excel,downloader_like,537,2,0.307,0,4,0,0,0,0,0,4,0,0,0,0,0,66,0,0,15,4,5.165,100.0,0,1,0,0,0,0,0,18,0,0,0,15.62,96.21,22.0,75.43,71.5,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,9b3d02f7d90fe2bfe87f370b7dbd9ffb40c5afdf7473448a350af63aee999f78,
real_benign_macrosreales_09825_09825,Excel,downloader_like,138,1,0.043,0,3,0,0,0,0,0,3,0,0,0,0,0,25,0,0,5,3,5.256,43.21,0,1,0,0,0,0,0,3,0,0,0,7.75,61.01,22.0,50.09,42.16,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,48de5c7a74dcceaf3d06c569d61872c9e1aad03fd1336840b337b6231c627a68,
real_benign_macrosreales_15298_15298,Excel,downloader_like,421,1,0.28,0,4,0,0,2,0,0,4,0,0,0,0,0,97,0,0,26,5,5.037,100.0,0,1,0,0,0,0,0,6,0,0,0,7.15,100.0,22.0,78.16,72.43,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,f0a91427aaedf8d9a8211246e3497f0b797a7c083da1ec4c4e492b8aefa48b3b,
real_benign_macrosreales_00274_00274,Excel,obfuscated_loader_like,410,1,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,4.557,88.49,0,0,0,0,0,0,0,33,0,0,0,20.54,41.0,0.0,29.52,36.28,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,5375134b03f0271d96c959630c55dd4f16eb4a61d6eb98f4057c7e976c3fa995,
real_benign_macrosreales_04921_04921,Word,obfuscated_loader_like,369,1,0.073,0,0,0,0,1,0,0,0,0,0,0,0,31,11,0,0,13,0,4.683,100.0,0,0,0,0,5,0,0,0,0,0,0,19.51,64.73,0.0,46.61,53.77,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,1a88290f31cc917e8d5169477ad9fad203b3356554cec5191089218bc42e3b8a,
real_benign_macrosreales_14034_14034,Excel,downloader_like,164,1,0.116,0,3,0,0,0,0,0,3,0,0,0,0,0,26,0,0,4,3,5.292,42.34,0,1,0,0,0,0,0,3,0,0,0,7.83,59.49,22.0,48.99,41.39,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,e5cb498d55e441fbb2fd2f4efe456f357711c188956607cb7a57acf22cf00c43,
real_benign_macrosreales_15393_15393,Excel,downloader_like,278,1,0.371,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,9,5,5.046,70.57,0,1,0,0,0,0,0,6,0,0,0,7.06,95.12,22.0,74.64,64.09,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,43b09f4b14d9f1894b03a1e5d281b31865a3395d126fef4fdecbf4b4b4a65783,
real_benign_macrosreales_02409_02409,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,fdbf16d30e7c50d47ed9f361abb87dd17d1aabcb74dc1cfe929195bebbbf75de,
MACRO_00491,PowerPoint,credential_access_like,331,5,0.145,0,3,0,0,0,0,0,1,0,0,0,0,6,9,2,2,6,2,6.167,66.6,0,1,0,0,0,0,0,1,0,0,0,23.45,43.65,22.0,41.54,40.15,1,baja_sospecha,train,synthetic_existing,outputs\macro_dataset_tfm.csv,22943f5c0710adab8d51e73df44efe94e5338d93c3e9e8fe92e80e386c58a2dc,
real_benign_macrosreales_11924_11924,Word,obfuscated_loader_like,282,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,33.58,48.72,0.0,35.08,42.53,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,482e16a11e85d26d952452afad4b97997261e577ae7df4b2ecbcee8173af5b38,
real_benign_macrosreales_13311_13311,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,81d79930220e27f30760372e2bfa7ef45e9a71b51e33472ca40715ca117e255f,
real_benign_macrosreales_06165_06165,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,f93e2ceb6ff9a6194621d107b9f853278d580a49ae3f122f8f6ba8b2548346d4,
real_benign_macrosreales_03503_03503,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,99ca635bda9cc1b27ec15b1f5db4ee3f5818fa7174a26e9d4cf178e1234f3559,
final_variant_gray_0155,Excel,downloader_like,336,1,0.402,0,5,0,0,0,0,0,5,0,0,0,0,0,53,0,0,11,5,4.948,75.0,0,1,0,0,0,0,0,6,0,0,0,6.89,70.0,22.0,78.16,55.51,1,baja_sospecha,train,final_targeted_gray_variant,real_macros\macrosreales.csv,9018242321d740fdeaf2e9ace09ac64b3e315377625361fc3fa202577c228a8d,
real_benign_macrosreales_06739_06739,Excel,obfuscated_loader_like,472,1,0.076,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,17,0,4.835,76.46,0,0,0,0,0,0,0,1,0,0,0,36.45,38.19,0.0,27.49,37.27,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,33049798f079b8c10247511447a333b2d506b78b4d7474a9a5c3e01b8169092c,
real_benign_macrosreales_11646_11646,Excel,downloader_like,335,1,0.403,0,5,0,0,0,0,0,5,0,0,0,0,0,50,0,0,11,5,4.951,85.51,0,1,0,0,0,0,0,6,0,0,0,6.89,100.0,22.0,78.16,69.23,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,4a078b0720d783065c88a3dadb65d78518c6c2281ded2e29786f935c2d5deb13,
real_benign_macrosreales_04837_04837,Excel,obfuscated_loader_like,358,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,31,14,0,0,12,0,4.591,100.0,0,0,0,0,5,0,0,0,0,0,0,20.22,64.92,0.0,46.75,53.88,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,c29ad98a73510090fd138c072911e49630469fe00139f8512b213906b6600ed9,
real_benign_macrosreales_03979_03979,Excel,obfuscated_loader_like,358,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,31,14,0,0,12,0,4.591,100.0,0,0,0,0,5,0,0,0,0,0,0,20.22,64.92,0.0,46.75,53.88,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,cafcb41fb9c5b77ff906292a5a38f1e98ff584bb12a833a9cbc141f7fc43a216,
MACRO_01237,PowerPoint,credential_access_like,1113,2,0.039,0,2,0,0,0,0,0,1,1,1,1,0,6,8,1,0,7,4,6.231,54.3,0,0,0,0,0,0,0,2,0,0,0,24.34,70.18,0.0,43.47,54.57,1,baja_sospecha,train,synthetic_existing,outputs\macro_dataset_tfm.csv,5321a90c58ec2cb91614481ee7bd9e5bf10e5c18c123415e6bf368f2b1f5f4d1,
real_benign_macrosreales_13076_13076,Excel,downloader_like,232,1,0.323,0,4,0,0,0,0,0,4,0,0,0,0,0,30,0,0,7,4,5.14,53.04,0,1,0,0,0,0,0,5,0,0,0,6.68,74.44,22.0,59.76,52.36,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,de252cc2ad6a4a236d332dfbe8b338ce0d768c3122a510e1dffb7c22a8ba58fb,
real_benign_macrosreales_05965_05965,Word,obfuscated_loader_like,391,1,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,4.616,98.91,0,0,0,0,5,0,0,0,0,0,0,18.59,63.55,0.0,45.75,47.02,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,0e9e973ae7fa2eadb55c1bd1efae423f9dfe37ca6ed229a9803c8f3255e1b51e,
real_benign_macrosreales_14017_14017,Excel,obfuscated_loader_like,356,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,31,14,0,0,12,0,4.6,100.0,0,0,0,0,5,0,0,0,0,0,0,19.95,64.87,0.0,46.71,53.85,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,7e1b712d349559fc96be802ae9a42b66dec9ba1183bf02dac0c620ecac026ece,
real_benign_macrosreales_10638_10638,Word,obfuscated_loader_like,306,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,77.35,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,3f9cac8e62148008c9020dd81606888b7a77800c0737a14ef7da88e0b8093760,
real_benign_macrosreales_14771_14771,Word,obfuscated_loader_like,282,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,33.58,48.72,0.0,35.08,42.53,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,b5799d45605b5742a83b8b29914bd96ef7b0b7327ee5fd3525ed6fb0bdde7e50,
real_benign_macrosreales_09156_09156,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,4682e72fd6a2fea402b7bae274ddb42f54a775c975d9414631888ff7e3d07c2b,
real_benign_macrosreales_07894_07894,Excel,command_execution_like,530,1,0.047,0,0,1,7,1,1,0,0,0,2,1,0,5,24,0,0,19,12,5.12,89.06,1,0,0,1,0,0,0,1,0,0,0,29.61,100.0,42.0,83.76,83.12,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,5d31dc401098dfd4ebbbee624c4157f2a4d858fbbd9a806c9dd3ba9ec0c8bee9,
real_benign_macrosreales_00990_00990,Excel,obfuscated_loader_like,425,1,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,19,0,4.611,100.0,0,0,0,0,3,0,0,98,0,0,0,25.23,58.66,0.0,42.24,45.8,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,2f09b692a2872ded2618dfad05605510dd10ea8961d2dadac80434b1204f185f,
real_benign_macrosreales_12302_12302,Excel,downloader_like,278,1,0.371,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,9,5,5.046,70.57,0,1,0,0,0,0,0,6,0,0,0,7.06,95.12,22.0,74.64,64.09,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,bf3122823e4c2ea01c965d6f97d81a5ab311e76c9198edc2f6de23984fc758f5,
real_benign_macrosreales_15432_15432,Word,obfuscated_loader_like,306,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,77.35,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,47f30a66a77ad801dfcce096782292b22522b6d15cd3d6c4532a28eda3761cf4,
real_benign_macrosreales_11527_11527,Excel,obfuscated_loader_like,356,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,31,14,0,0,12,0,4.6,100.0,0,0,0,0,5,0,0,0,0,0,0,19.95,64.87,0.0,46.71,53.85,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,9d2c7cf430e059c31ed6e1cb1e8e029590c793af8ebb83c0ce31a213a82dbdc0,
real_benign_macrosreales_01618_01618,Excel,downloader_like,1101,2,0.154,0,6,0,0,0,0,0,6,0,0,0,0,4,88,0,0,61,6,4.911,100.0,0,1,0,0,0,0,0,14,0,0,0,15.36,100.0,22.0,78.16,75.92,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,00a45f17a0ef0506448feb010b0cd242d89d60be432347940082e5f657250b6c,
real_benign_macrosreales_08596_08596,Word,obfuscated_loader_like,391,1,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,4.616,98.91,0,0,0,0,5,0,0,0,0,0,0,18.59,63.55,0.0,45.75,47.02,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,83ddb007a232a486e451a4cc60c5c3438520fd2cd5ab4209bdf25ce8c99e35e7,
real_benign_macrosreales_15103_15103,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,4c206b8bf9c4b8c72b80ef8d90a90f104a6e3874e8f6c970c729446a9fcf3eb6,
real_benign_macrosreales_08582_08582,Word,obfuscated_loader_like,391,1,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,4.616,98.91,0,0,0,0,5,0,0,0,0,0,0,18.59,63.55,0.0,45.75,47.02,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,001ea26c73704a0e9c7aff964194e849907b51a935015836c36bda743eea9beb,
real_benign_macrosreales_12517_12517,Word,obfuscated_loader_like,282,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,2.807,100.0,0,0,0,0,0,0,0,0,0,0,0,33.58,48.72,0.0,35.08,42.53,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,c9912d222ecaaf3cf38f4e59d970a59b5bcf92a80ea5215d17d6f61a5f167e8c,
real_benign_macrosreales_10744_10744,Excel,obfuscated_loader_like,481,2,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,17,0,4.881,85.79,0,0,0,0,1,0,0,3,0,0,0,33.97,45.99,0.0,33.12,42.14,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,d6a64291d2f798992c499af4721afda4f55f811c298756fe94a88e47c07272d4,
real_benign_macrosreales_05925_05925,Excel,downloader_like,285,1,0.386,0,5,0,0,0,0,0,5,0,0,0,0,0,41,0,0,14,5,5.168,80.99,0,1,0,0,0,0,0,6,0,0,0,6.84,99.21,22.0,77.59,67.93,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,d6b05c50931d71d2b0af37590b41dbc24976d31cfa97dd2a277ea48831e61e8c,
real_benign_macrosreales_10003_10003,Excel,obfuscated_loader_like,356,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,31,14,0,0,12,0,4.6,100.0,0,0,0,0,5,0,0,0,0,0,0,19.95,64.87,0.0,46.71,53.85,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,a92df59b541f05bf285f7e49ea3266b6552c4c94999449528d9ac7db501d1566,
real_benign_macrosreales_14448_14448,Word,obfuscated_loader_like,304,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,77.37,57.47,0.0,41.38,48.48,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,050f37af08778e5fb1aba07ee44588288dc393299302fbbd35c99cb56d618189,
MACRO_00968,Excel,credential_access_like,577,2,0.148,0,0,1,0,1,0,0,0,0,1,0,0,3,9,0,3,1,3,5.608,36.7,0,0,1,1,0,0,0,0,0,0,0,3.31,60.05,30.0,51.15,44.34,1,baja_sospecha,train,synthetic_existing,outputs\macro_dataset_tfm.csv,2eb99608f59a2b58e251888dfaf5e7e8c3ad717f475a415aa0e4563bb22aba34,
real_benign_macrosreales_09880_09880,Excel,downloader_like,137,1,0.044,0,3,0,0,0,0,0,3,0,0,0,0,0,25,0,0,5,3,5.256,43.22,0,1,0,0,0,0,0,3,0,0,0,7.77,61.0,22.0,50.08,42.15,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,5a69a6825b666756c0e5612cc3c045079c8f27b6bc4c31b37adbfa10ed78aaf0,
real_benign_macrosreales_07049_07049,Excel,downloader_like,276,1,0.366,0,4,0,0,0,0,0,4,0,0,0,0,0,41,0,0,13,4,5.175,78.87,0,1,0,0,0,0,0,5,0,0,0,6.77,84.62,22.0,67.09,61.91,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,eb7021446680a8a95433d8cc1e4d2390ecf83301f562ad7e0c4b6437d2951c7a,
real_benign_macrosreales_02746_02746,Excel,obfuscated_loader_like,393,1,0.013,0,0,0,0,1,0,0,0,0,0,0,0,0,81,0,0,0,0,4.512,100.0,0,0,0,0,0,0,0,40,0,0,0,19.9,45.77,0.0,32.96,40.59,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,97e07971788e697c9230cfdf79075f21b18a418f9fe5d0a2dfcf851eb1aca6ba,
real_benign_macrosreales_05046_05046,Excel,downloader_like,1489,2,0.131,0,6,0,0,0,0,0,6,0,0,0,0,9,96,0,0,59,6,4.9,100.0,0,1,0,0,0,0,0,7,0,0,0,21.41,100.0,22.0,78.16,79.28,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,4f58c65b8c11d273ffb44de50a66b100864cfc2e293fcf4798544c5f71249577,
real_benign_macrosreales_03642_03642,Excel,obfuscated_loader_like,425,1,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,19,0,4.589,100.0,0,0,0,0,3,0,0,96,0,0,0,25.23,58.66,0.0,42.24,45.8,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,5f01e53365f3b3e00a0797f4e0d57f120eb1b690d6dcb0a78ad906edec6f7504,
real_benign_macrosreales_07520_07520,Excel,downloader_like,323,1,0.44,0,5,0,0,0,0,0,5,0,0,0,0,0,50,0,0,17,5,5.191,98.15,0,1,0,0,0,0,0,6,0,0,0,7.0,100.0,22.0,78.16,72.01,1,baja_sospecha,train,real_benign,real_macros\macrosreales.csv,5f49bdf3f3aaa949b0ee8f4cf7d2bc17b95e3bf305688c04d8a9352e91a8742b,
